url_length,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_asterisk,n_hastag,n_percent,dots_per_length,hyphens_per_length,is_long_url,has_many_dots,has_ssl,is_cloudflare_protected,special_char_density,suspicious_tld_risk,has_redirects,risk_score,url_complexity,phishing
129,0,1,5,0,0,0,0,0,0,0.015384615384615385,0.007692307692307693,1,0,0,0,0.1,1,0,3.0,6.79,1
52,0,0,0,0,0,0,0,0,0,0.03773584905660377,0.03773584905660377,0,0,1,0,0.03773584905660377,1,0,-1.6226415094339623,2.12,0
30,0,0,0,0,0,0,0,0,0,0.0967741935483871,0.0,0,0,0,0,0.0,2,0,0.0,1.8,1
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,1,0.0,0,0,-4.0,1.33,0
118,0,0,0,0,0,0,0,0,0,0.025210084033613446,0.05042016806722689,1,0,1,1,0.05042016806722689,1,1,1.504201680672269,4.4799999999999995,0
27,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.03571428571428571,0,0,1,0,0.03571428571428571,0,1,1.3571428571428572,1.07,0
78,0,0,0,0,0,0,0,0,0,0.0379746835443038,0.0,1,0,1,1,0.0379746835443038,0,0,-1.6202531645569618,2.2800000000000002,0
35,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.027777777777777776,0,0,1,0,0.027777777777777776,1,1,1.2777777777777777,1.6500000000000001,1
32,0,0,0,0,0,0,0,0,0,0.030303030303030304,0.030303030303030304,0,0,0,0,0.030303030303030304,0,1,3.303030303030303,1.12,1
64,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.046153846153846156,0,1,1,0,0.046153846153846156,0,0,-0.038461538461538325,4.04,1
38,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.02564102564102564,0,0,0,0,0.02564102564102564,0,0,0.2564102564102564,1.68,1
24,0,0,0,0,0,0,0,0,0,0.12,0.0,0,0,1,1,0.0,0,0,-4.0,1.74,0
68,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,1,0,0.0,0,1,1.0,2.18,0
126,0,1,3,0,2,0,0,0,0,0.031496062992125984,0.007874015748031496,1,0,0,0,0.047244094488188976,0,0,2.47244094488189,6.359999999999999,1
41,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.023809523809523808,0,0,-1.7619047619047619,1.4100000000000001,0
48,0,0,0,0,0,0,0,0,0,0.04081632653061224,0.0,0,0,1,1,0.04081632653061224,1,0,-3.5918367346938775,1.48,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,0,0,-2.0,1.29,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
50,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,1,0.0392156862745098,0,0,-3.607843137254902,2.0,0
126,0,1,3,0,2,0,0,0,0,0.031496062992125984,0.007874015748031496,1,0,0,0,0.047244094488188976,2,1,5.47244094488189,6.359999999999999,1
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,1,0.0,0,0,-4.0,1.3900000000000001,0
102,0,0,0,0,0,0,0,0,0,0.009708737864077669,0.009708737864077669,1,0,1,0,0.009708737864077669,1,1,3.0970873786407767,1.82,1
31,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,1,0.0,0,0,-4.0,1.31,0
86,0,1,1,0,0,0,0,0,1,0.034482758620689655,0.011494252873563218,1,0,1,0,0.034482758620689655,1,0,0.3448275862068968,4.06,1
78,0,0,0,0,0,0,0,0,0,0.02531645569620253,0.05063291139240506,1,0,1,0,0.05063291139240506,0,0,0.5063291139240507,2.98,0
29,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,0,-4.0,1.79,0
33,0,1,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,1,0.0,0,1,-1.0,2.0300000000000002,0
27,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.03571428571428571,0,0,0,0,0.03571428571428571,1,0,0.3571428571428571,1.07,1
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,0,0.0,0,0,-2.0,1.3900000000000001,0
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.034482758620689655,0,0,1,0,0.034482758620689655,0,0,-1.6551724137931034,1.58,0
102,0,1,2,0,0,0,0,0,0,0.02912621359223301,0.0,1,0,0,0,0.019417475728155338,1,0,2.1941747572815533,4.619999999999999,1
43,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.0,0,0,1,0,0.022727272727272728,0,1,1.2272727272727275,1.43,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,0,1,1.0,1.27,0
101,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.08823529411764706,1,0,1,1,0.08823529411764706,0,1,1.882352941176471,4.709999999999999,0
60,0,0,0,0,0,0,0,0,0,0.04918032786885246,0.04918032786885246,0,0,1,0,0.04918032786885246,0,0,-1.5081967213114753,3.0,0
38,0,1,1,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,1,0.02564102564102564,1,1,-0.7435897435897436,3.2800000000000002,0
19,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,0,0.0,0,0,-2.0,0.69,1
137,0,0,0,0,0,0,0,0,34,0.021739130434782608,0.0,1,0,1,0,0.2536231884057971,0,0,2.5362318840579707,2.87,0
263,0,1,1,0,1,0,0,0,2,0.05303030303030303,0.003787878787878788,1,1,0,0,0.022727272727272728,0,0,3.7272727272727275,11.329999999999998,1
22,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,0,0,0.0,2,1,3.0,0.72,1
89,0,1,1,0,1,0,0,0,0,0.03333333333333333,0.0,1,0,0,0,0.022222222222222223,2,0,2.2222222222222223,3.79,1
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.0,0,0,1,1,0.0,0,0,-4.0,1.28,0
49,0,0,0,0,0,0,0,0,0,0.06,0.0,0,0,1,1,0.0,0,1,-1.0,1.99,0
45,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.043478260869565216,0,0,0,0,0.043478260869565216,2,0,0.43478260869565216,3.0500000000000003,1
30,0,0,0,0,0,0,0,0,0,0.06451612903225806,0.0,0,0,1,0,0.0,1,1,1.0,1.3,1
54,0,0,0,0,0,0,0,0,0,0.03636363636363636,0.01818181818181818,0,0,1,0,0.01818181818181818,1,0,-1.8181818181818181,1.84,1
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,1,0.0,0,1,-1.0,1.29,0
86,0,1,1,1,0,0,0,0,0,0.034482758620689655,0.011494252873563218,1,0,0,0,0.034482758620689655,0,0,2.344827586206897,6.06,1
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,0,0,0.0,1,0,0.0,1.26,1
83,0,0,0,0,0,0,0,0,0,0.023809523809523808,0.0,1,0,1,1,0.05952380952380952,0,0,-1.4047619047619047,1.83,0
49,0,0,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0.02,0,1,3.2,1.79,1
33,0,1,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,0,1,1.0,2.0300000000000002,0
40,0,0,0,0,0,0,0,0,0,0.04878048780487805,0.0,0,0,1,0,0.0,0,1,1.0,1.4,0
56,0,0,0,0,0,0,0,0,0,0.03508771929824561,0.05263157894736842,0,0,1,0,0.05263157894736842,0,0,-1.473684210526316,2.46,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,0,0,-2.0,1.27,0
70,0,0,0,0,0,0,0,0,0,0.04225352112676056,0.056338028169014086,0,0,1,0,0.056338028169014086,0,1,1.563380281690141,3.4000000000000004,0
128,0,0,0,0,0,0,0,0,0,0.07751937984496124,0.0,1,1,1,0,0.0,0,0,1.5,6.28,1
25,0,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0,0,0,0,0.0,1,1,3.0,0.75,1
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,1,0.0,0,0,-4.0,1.33,0
52,0,0,0,0,0,0,0,0,0,0.03773584905660377,0.018867924528301886,0,0,1,0,0.018867924528301886,1,0,-1.8113207547169812,1.82,0
31,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,0,0.0,0,0,-2.0,1.31,0
41,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,0,0,-2.0,1.4100000000000001,1
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,0,0,-2.0,1.33,0
32,0,0,0,0,0,0,0,0,0,0.030303030303030304,0.030303030303030304,0,0,0,0,0.030303030303030304,0,0,0.30303030303030304,1.12,1
66,0,1,0,0,0,0,0,0,0,0.04477611940298507,0.014925373134328358,0,0,1,0,0.014925373134328358,0,0,-1.8507462686567164,3.16,0
85,0,0,0,0,0,0,0,0,0,0.023255813953488372,0.08139534883720931,1,0,1,1,0.08139534883720931,0,0,-1.1860465116279069,3.95,0
52,0,0,0,0,0,0,0,0,0,0.03773584905660377,0.0,0,0,1,1,0.018867924528301886,0,0,-3.811320754716981,1.52,0
109,0,0,0,0,0,0,0,0,0,0.02727272727272727,0.07272727272727272,1,0,1,0,0.07272727272727272,0,0,0.7272727272727275,4.99,0
84,0,0,0,0,0,0,0,0,0,0.011764705882352941,0.07058823529411765,1,0,1,0,0.07058823529411765,0,1,3.7058823529411766,3.1399999999999997,0
110,0,1,1,0,0,0,0,0,0,0.018018018018018018,0.009009009009009009,1,0,0,0,0.018018018018018018,2,1,5.18018018018018,3.8,1
171,0,1,3,0,2,0,0,0,0,0.011627906976744186,0.005813953488372093,1,0,0,0,0.023255813953488372,0,0,2.2325581395348837,5.81,1
17,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,0,0.0,0,0,-2.0,0.67,0
19,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,1,0.0,0,0,-4.0,0.69,0
98,0,0,0,0,0,0,0,0,0,0.04040404040404041,0.0,1,0,1,0,0.010101010101010102,2,1,3.101010101010101,2.98,1
32,0,0,0,0,0,0,0,0,0,0.06060606060606061,0.0,0,0,0,0,0.0,2,1,3.0,1.32,1
28,0,0,0,0,0,0,0,0,0,0.10344827586206896,0.0,0,0,1,0,0.0,0,0,-2.0,1.78,0
64,0,1,1,0,0,0,0,0,0,0.046153846153846156,0.0,0,0,1,0,0.015384615384615385,0,0,-1.8461538461538463,3.54,1
40,0,0,0,0,0,0,0,0,0,0.04878048780487805,0.0,0,0,1,0,0.0,0,0,-2.0,1.4,0
132,0,0,0,0,0,0,0,0,0,0.015037593984962405,0.007518796992481203,1,0,1,0,0.022556390977443608,1,1,3.2255639097744364,2.62,1
124,0,1,1,0,0,0,0,0,0,0.016,0.016,1,0,0,0,0.056,1,1,5.5600000000000005,4.24,1
51,0,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0,0,0,0,0.0,2,0,0.0,1.51,1
141,0,0,1,0,0,0,0,0,0,0.014084507042253521,0.0,1,0,0,0,0.007042253521126761,0,0,2.0704225352112675,3.1100000000000003,1
126,0,1,3,0,2,0,0,0,0,0.031496062992125984,0.007874015748031496,1,0,1,0,0.047244094488188976,1,1,3.47244094488189,6.359999999999999,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0
53,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.0,0,0,1,0,0.037037037037037035,0,0,-1.6296296296296298,1.53,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,0,0,-2.0,1.27,0
76,0,0,0,0,0,0,0,0,0,0.025974025974025976,0.0,1,0,0,0,0.0,0,0,2.0,1.76,1
79,0,0,0,0,0,0,0,0,0,0.025,0.075,1,0,1,0,0.075,0,1,3.75,3.59,0
77,0,0,0,0,0,0,0,0,0,0.01282051282051282,0.0,1,0,0,0,0.0,1,1,5.0,1.27,1
35,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,0,0.0,2,0,-2.0,1.35,0
56,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.03508771929824561,0,0,1,0,0.03508771929824561,0,0,-1.6491228070175439,2.66,0
49,0,0,0,0,0,0,0,0,0,0.06,0.0,0,0,1,0,0.0,0,0,-2.0,1.99,0
41,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,2,1,1.0,1.4100000000000001,0
84,0,0,0,0,0,0,0,0,2,0.023529411764705882,0.0,1,0,0,0,0.023529411764705882,0,1,5.235294117647059,1.8399999999999999,1
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,0,0,-2.0,1.29,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0
35,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.027777777777777776,0,0,-1.7222222222222223,1.85,0
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.06896551724137931,0,0,1,0,0.06896551724137931,0,0,-1.3103448275862069,1.88,0
97,0,1,1,1,0,0,0,0,0,0.05102040816326531,0.0,1,1,0,0,0.02040816326530612,0,0,3.704081632653061,6.87,1
36,0,0,0,0,0,0,0,0,0,0.02702702702702703,0.0,0,0,0,0,0.0,0,0,0.0,0.86,1
63,0,0,0,0,0,0,0,0,0,0.046875,0.03125,0,0,1,1,0.03125,0,1,-0.6875,2.73,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,1,0.0,0,0,-4.0,1.24,0
40,0,0,0,0,0,0,0,0,0,0.04878048780487805,0.0,0,0,0,0,0.0,1,1,3.0,1.4,1
85,0,0,0,0,0,0,0,0,0,0.023255813953488372,0.011627906976744186,1,0,0,0,0.011627906976744186,1,0,2.116279069767442,2.15,1
56,0,0,0,0,0,0,0,0,0,0.08771929824561403,0.03508771929824561,0,1,1,0,0.03508771929824561,1,0,-0.14912280701754388,3.66,1
49,0,0,0,0,0,0,0,0,0,0.04,0.0,0,0,0,0,0.0,2,0,0.0,1.49,1
23,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,0,0,0.0,2,0,0.0,0.73,1
64,0,0,0,0,0,0,0,0,0,0.03076923076923077,0.015384615384615385,0,0,0,0,0.015384615384615385,1,0,0.15384615384615385,1.9400000000000002,1
46,0,0,0,0,0,0,0,0,0,0.06382978723404255,0.02127659574468085,0,0,1,0,0.02127659574468085,0,0,-1.7872340425531914,2.26,1
36,0,0,0,0,0,0,0,0,0,0.05405405405405406,0.0,0,0,0,0,0.0,0,0,0.0,1.3599999999999999,1
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,1,0,-2.0,1.29,0
55,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.017857142857142856,0,0,0,0,0.017857142857142856,0,1,3.1785714285714284,1.85,1
45,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,1,1,0.0,0,1,-1.0,1.45,0
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,2,1,1.0,1.33,0
231,0,1,3,0,2,0,0,0,0,0.01293103448275862,0.004310344827586207,1,0,0,0,0.021551724137931036,2,0,2.2155172413793105,6.91,1
30,0,0,0,0,0,0,0,0,0,0.06451612903225806,0.0,0,0,1,0,0.0,0,1,1.0,1.3,1
31,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,1,1,0.0,0,0,-4.0,1.31,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.03571428571428571,0,0,1,0,0.03571428571428571,0,0,-1.6428571428571428,1.57,0
81,0,0,0,0,0,0,0,0,0,0.024390243902439025,0.0,1,0,1,0,0.0,1,1,3.0,1.81,1
58,0,0,0,0,0,0,0,0,0,0.03389830508474576,0.06779661016949153,0,0,1,1,0.06779661016949153,0,0,-3.3220338983050848,2.7800000000000002,0
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.0,0,0,1,0,0.0,0,0,-2.0,1.28,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,1,0.0,1,0,-4.0,1.25,0
87,0,0,0,0,0,0,0,0,0,0.056818181818181816,0.0,1,1,0,0,0.0,2,0,3.5,3.37,1
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.0,0,0,1,0,0.0,0,0,-2.0,1.28,0
133,0,0,0,0,0,0,0,0,0,0.014925373134328358,0.08955223880597014,1,0,1,0,0.08955223880597014,0,1,3.8955223880597014,5.93,0
26,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,0,-4.0,1.76,0
36,0,0,0,0,0,0,0,0,0,0.02702702702702703,0.0,0,0,0,0,0.0,2,1,3.0,0.86,1
29,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.0,0,0,0,1,0.0,1,0,-2.0,0.79,1
37,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.02631578947368421,0,0,1,1,0.02631578947368421,1,0,-3.736842105263158,1.6700000000000002,1
33,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,0,0,-2.0,1.33,0
47,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.08333333333333333,0,0,1,1,0.08333333333333333,1,1,-0.16666666666666696,2.67,0
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,0,0.0,1,0,-2.0,1.26,0
93,0,1,1,1,0,0,0,0,1,0.05319148936170213,0.010638297872340425,1,1,0,0,0.0425531914893617,2,0,3.925531914893617,7.13,1
44,0,0,0,0,0,0,0,0,0,0.08888888888888889,0.0,0,0,1,0,0.0,1,1,1.0,2.44,0
34,0,0,0,0,0,0,0,0,0,0.05714285714285714,0.0,0,0,0,0,0.0,2,0,0.0,1.34,1
63,0,0,0,0,0,0,0,0,0,0.03125,0.078125,0,0,1,1,0.078125,0,1,-0.21875,3.13,0
56,0,0,0,0,0,0,0,0,0,0.08771929824561403,0.03508771929824561,0,1,1,0,0.03508771929824561,2,0,-0.14912280701754388,3.66,1
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.0,0,0,1,0,0.0,1,0,-2.0,1.28,1
51,0,0,0,0,0,0,0,0,0,0.057692307692307696,0.07692307692307693,0,0,1,0,0.07692307692307693,0,0,-1.2307692307692308,3.21,0
50,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,0,0,0.0,1,0,0.0,2.0,1
70,0,0,0,0,0,0,0,0,0,0.04225352112676056,0.014084507042253521,0,0,1,0,0.014084507042253521,0,1,1.140845070422535,2.5,0
41,0,1,1,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.047619047619047616,0,0,-1.5238095238095237,2.8100000000000005,0
74,0,0,0,0,0,0,0,0,0,0.02666666666666667,0.05333333333333334,0,0,1,0,0.05333333333333334,0,1,1.5333333333333332,2.94,0
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,0,0.0,0,0,-2.0,1.26,0
114,0,0,0,0,0,0,0,0,0,0.02608695652173913,0.08695652173913043,1,0,1,1,0.08695652173913043,0,0,-1.1304347826086958,5.640000000000001,0
49,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,1,0,0.02,1,1,1.2000000000000002,1.29,1
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,1,0.0,0,0,-4.0,1.26,0
42,0,0,0,0,0,0,0,0,0,0.046511627906976744,0.023255813953488372,0,0,1,0,0.023255813953488372,0,0,-1.7674418604651163,1.72,0
28,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.0,0,0,1,0,0.0,1,1,1.0,0.78,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,1,0,-2.0,1.29,0
32,0,0,0,0,0,0,0,0,0,0.06060606060606061,0.0,0,0,1,1,0.0,0,1,-1.0,1.32,0
34,0,0,0,0,0,0,0,0,0,0.05714285714285714,0.02857142857142857,0,0,1,0,0.02857142857142857,0,0,-1.7142857142857144,1.6400000000000001,1
51,0,1,1,0,0,0,0,0,0,0.038461538461538464,0.019230769230769232,0,0,0,0,0.038461538461538464,2,0,0.38461538461538464,3.21,1
78,0,0,0,0,0,0,0,0,0,0.02531645569620253,0.08860759493670886,1,0,1,0,0.08860759493670886,0,0,0.8860759493670889,3.88,0
43,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,0,0,0.0,1,1,3.0,2.43,1
154,0,1,2,0,1,0,0,0,0,0.012903225806451613,0.0064516129032258064,1,0,1,0,0.03870967741935484,2,1,3.387096774193548,4.9399999999999995,1
35,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.85,0
54,0,0,0,0,0,0,0,0,0,0.05454545454545454,0.01818181818181818,0,0,1,1,0.01818181818181818,0,1,-0.8181818181818183,2.34,0
35,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,0,0.0,0,0,-2.0,1.35,0
25,0,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0,0,1,0,0.0,1,0,-2.0,0.75,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,0,0,-2.0,1.27,0
61,0,1,1,0,0,0,0,0,0,0.06451612903225806,0.0,0,0,1,0,0.016129032258064516,2,0,-1.8387096774193548,4.01,1
41,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,0,0.0,1,1,1.0,1.4100000000000001,1
47,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,0,0,0.0,2,0,0.0,1.47,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,0,-4.0,1.19,0
38,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.02564102564102564,0,0,1,1,0.02564102564102564,0,0,-3.7435897435897436,1.68,0
64,0,0,0,0,0,0,0,0,0,0.046153846153846156,0.046153846153846156,0,0,1,1,0.046153846153846156,0,1,-0.5384615384615383,3.04,0
271,0,1,3,0,2,0,0,0,0,0.01838235294117647,0.0,1,1,0,0,0.014705882352941176,1,1,6.647058823529411,8.01,1
50,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.0,0,0,0,0,0.0,0,0,0.0,1.0,1
80,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.07407407407407407,1,0,1,0,0.07407407407407407,1,0,0.7407407407407405,4.1,0
67,0,0,0,0,0,0,0,0,0,0.029411764705882353,0.0,0,0,0,0,0.0,2,0,0.0,1.67,1
282,0,1,4,0,3,0,0,0,7,0.01060070671378092,0.0035335689045936395,1,0,0,0,0.05653710247349823,1,0,2.5653710247349824,8.120000000000001,1
144,0,1,1,0,0,0,0,0,0,0.013793103448275862,0.013793103448275862,1,0,0,0,0.041379310344827586,2,1,5.413793103448276,4.44,1
52,0,0,0,0,0,0,0,0,0,0.018867924528301886,0.018867924528301886,0,0,1,0,0.018867924528301886,2,1,1.1886792452830188,1.32,1
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.0,0,0,1,0,0.0,0,0,-2.0,1.28,0
50,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,0,0,-2.0,2.0,0
60,0,1,2,0,1,0,0,0,0,0.04918032786885246,0.01639344262295082,0,0,1,0,0.04918032786885246,0,1,1.4918032786885247,4.5,0
87,0,0,0,0,0,0,0,0,0,0.022727272727272728,0.045454545454545456,1,0,1,0,0.045454545454545456,1,0,0.4545454545454546,3.0700000000000003,0
35,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,0,0,0.0,0,0,0.0,1.85,1
102,0,1,1,0,0,0,0,0,0,0.038834951456310676,0.0,1,0,0,0,0.009708737864077669,0,0,2.0970873786407767,4.42,1
63,0,1,1,0,0,0,0,0,0,0.03125,0.0,0,0,1,1,0.015625,0,0,-3.84375,3.0300000000000002,0
36,0,0,0,0,0,0,0,0,0,0.05405405405405406,0.02702702702702703,0,0,0,0,0.02702702702702703,0,0,0.2702702702702703,1.66,1
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0
238,0,1,4,0,3,0,0,0,11,0.012552301255230125,0.03347280334728033,1,0,0,0,0.100418410041841,1,0,3.00418410041841,9.78,1
36,0,0,0,0,0,0,0,0,0,0.10810810810810811,0.0,0,0,0,0,0.0,0,0,0.0,2.36,1
38,0,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0,1,0,0.0,0,0,-2.0,1.38,0
88,0,0,1,0,0,0,0,0,0,0.056179775280898875,0.02247191011235955,1,1,0,0,0.033707865168539325,0,1,6.837078651685394,4.68,1
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,0,0,0.0,1,1,3.0,1.29,1
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,0,1,0.0,1,1,1.0,1.27,1
101,0,0,0,0,0,0,0,0,0,0.0196078431372549,0.00980392156862745,1,0,0,0,0.00980392156862745,0,0,2.0980392156862746,2.3099999999999996,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,0,-2.0,1.18,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,1,0,-2.0,1.27,1
28,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.0,0,0,1,1,0.0,0,1,-1.0,1.28,0
36,0,0,0,0,0,0,0,0,0,0.02702702702702703,0.02702702702702703,0,0,1,0,0.02702702702702703,1,1,1.2702702702702702,1.16,1
53,0,0,0,0,0,0,0,0,0,0.037037037037037035,0.0,0,0,1,1,0.037037037037037035,0,0,-3.6296296296296298,1.53,0
66,0,0,0,0,0,0,0,0,0,0.04477611940298507,0.014925373134328358,0,0,1,1,0.014925373134328358,2,0,-3.8507462686567164,2.46,1
35,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,0,0.0,0,0,0.0,1.35,1
27,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.0,0,0,0,0,0.0,0,1,3.0,0.77,1
21,0,0,0,0,0,0,0,0,0,0.13636363636363635,0.0,0,0,0,0,0.0,1,0,0.0,1.71,1
123,0,0,0,0,0,0,0,0,0,0.016129032258064516,0.12096774193548387,1,0,1,0,0.12096774193548387,0,0,1.209677419354839,6.73,0
47,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,0,0,-4.0,2.47,0
59,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,1,0,0.05,0,0,-1.5,2.9899999999999998,0
15,0,0,0,0,0,0,0,0,0,0.0625,0.0,0,0,0,0,0.0,2,1,3.0,0.65,1
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,1,0.0,0,1,-1.0,1.26,0
82,0,1,2,0,0,0,0,0,0,0.060240963855421686,0.03614457831325301,1,1,1,0,0.060240963855421686,1,0,2.1024096385542173,6.32,1
77,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.0,1,0,1,0,0.038461538461538464,1,0,0.3846153846153846,1.77,0
38,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,0,0,0.0,0,1,3.0,1.88,1
39,0,0,0,0,0,0,0,0,0,0.05,0.0,0,0,0,0,0.0,0,1,3.0,1.3900000000000001,1
